month,year,month_num,region,category,segment,revenue,total_orders,total_units,pcogs,pcogs_pct,ops,total_discount_given,avg_discount_pct,total_profit,total_sales,profit_margin_pct,conversion_rate,successful_orders
2017-02,2017,2,Central,Office Supplies,Corporate,2894.11,3,15.0,2072.23,71.6,2895.99,1.89,6.67,823.76,2895.99,28.44,100.0,3
2017-02,2017,2,Central,Technology,Corporate,296.96,1,5.0,329.44,110.94,371.2,74.24,20.0,41.76,371.2,11.25,100.0,1
2017-02,2017,2,Central,Technology,Home Office,99.83,1,1.0,113.87,114.06,124.79,24.96,20.0,10.92,124.79,8.75,100.0,1
2017-02,2017,2,East,Furniture,Consumer,118.05,1,2.0,151.26,128.13,147.57,29.51,20.0,-3.69,147.57,-2.5,0.0,0
2017-02,2017,2,East,Furniture,Home Office,60.57,1,1.0,106.09,175.15,89.07,28.5,32.0,-17.03,89.07,-19.12,0.0,0
2017-02,2017,2,East,Office Supplies,Consumer,695.96,6,32.0,1312.57,188.6,956.81,260.86,28.89,-355.75,956.81,-37.18,83.33,5
2017-02,2017,2,East,Office Supplies,Corporate,749.53,7,35.0,628.25,83.82,783.01,33.47,10.0,154.75,783.01,19.76,100.0,7
2017-02,2017,2,East,Office Supplies,Home Office,140.35,1,6.0,122.81,87.5,175.44,35.09,20.0,52.63,175.44,30.0,100.0,1
2017-02,2017,2,East,Technology,Consumer,29.16,1,3.0,20.7,70.99,29.16,0.0,0.0,8.46,29.16,29.0,100.0,1
2017-02,2017,2,East,Technology,Corporate,579.91,5,23.0,507.78,87.56,651.89,71.98,13.33,144.1,651.89,22.1,80.0,4
2017-02,2017,2,East,Technology,Home Office,350.67,1,4.0,526.0,150.0,438.34,87.67,20.0,-87.67,438.34,-20.0,0.0,0
2017-02,2017,2,South,Furniture,Consumer,359.97,1,3.0,280.78,78.0,359.97,0.0,0.0,79.19,359.97,22.0,100.0,1
2017-02,2017,2,South,Furniture,Home Office,248.42,1,11.0,625.02,251.6,455.61,207.2,35.0,-169.4,455.61,-37.18,100.0,1
2017-02,2017,2,South,Office Supplies,Consumer,128.58,2,10.0,71.39,55.52,128.58,0.0,0.0,57.19,128.58,44.48,100.0,2
2017-02,2017,2,South,Office Supplies,Corporate,119.84,2,7.0,95.96,80.07,144.62,24.78,10.0,48.66,144.62,33.65,100.0,2
2017-02,2017,2,South,Office Supplies,Home Office,69.11,2,12.0,78.7,113.88,81.48,12.36,10.0,2.77,81.48,3.4,100.0,2
2017-02,2017,2,South,Technology,Corporate,1055.84,1,5.0,1105.33,104.69,1319.8,263.96,20.0,214.47,1319.8,16.25,100.0,1
2017-02,2017,2,South,Technology,Home Office,292.45,1,4.0,335.75,114.81,365.57,73.11,20.0,29.82,365.57,8.16,100.0,1
2017-02,2017,2,West,Furniture,Consumer,630.31,5,14.0,670.99,106.45,718.44,88.13,16.67,47.44,718.44,6.6,80.0,4
2017-02,2017,2,West,Furniture,Corporate,1024.44,4,11.0,1082.19,105.64,1217.07,192.63,5.0,134.87,1217.07,11.08,100.0,4
2017-02,2017,2,West,Furniture,Home Office,1868.02,5,21.0,2567.56,137.45,2548.62,680.61,26.43,-18.96,2548.62,-0.74,80.0,4
2017-02,2017,2,West,Office Supplies,Consumer,415.94,8,38.0,990.68,238.18,655.76,239.83,27.5,-334.91,655.76,-51.07,75.0,6
2017-02,2017,2,West,Office Supplies,Corporate,24.77,1,2.0,20.9,84.38,30.96,6.19,20.0,10.06,30.96,32.5,100.0,1
2017-02,2017,2,West,Office Supplies,Home Office,943.76,6,40.0,672.37,71.24,1045.79,102.03,11.82,373.42,1045.79,35.71,83.33,5
2017-02,2017,2,West,Technology,Consumer,1147.53,4,9.0,858.05,74.77,1234.42,86.89,15.0,376.38,1234.42,30.49,75.0,3
2017-02,2017,2,West,Technology,Corporate,435.78,3,7.0,479.07,109.93,544.73,108.95,20.0,65.66,544.73,12.05,100.0,3
2017-02,2017,2,West,Technology,Home Office,746.19,2,9.0,891.93,119.53,947.13,200.94,30.0,55.2,947.13,5.83,50.0,1
2017-03,2017,3,Central,Furniture,Consumer,2611.44,5,17.0,2248.13,86.09,2800.38,188.95,13.33,552.26,2800.38,19.72,80.0,4
2017-03,2017,3,Central,Furniture,Corporate,2445.89,3,20.0,2160.16,88.32,2591.52,145.64,10.4,431.36,2591.52,16.64,33.33,1
2017-03,2017,3,Central,Furniture,Home Office,275.38,3,16.0,332.42,120.71,337.48,62.1,20.0,5.06,337.48,1.5,66.67,2
2017-03,2017,3,Central,Office Supplies,Consumer,1089.27,11,67.0,1275.99,117.14,1309.77,220.49,17.78,33.78,1309.77,2.58,81.82,9
2017-03,2017,3,Central,Office Supplies,Corporate,432.46,3,15.0,348.34,80.55,432.46,0.0,0.0,84.11,432.46,19.45,100.0,3
2017-03,2017,3,Central,Office Supplies,Home Office,420.42,4,30.0,440.51,104.78,442.76,22.35,22.5,2.25,442.76,0.51,100.0,4
2017-03,2017,3,Central,Technology,Consumer,1560.92,6,34.0,1599.51,102.47,1864.06,303.14,10.0,264.57,1864.06,14.19,100.0,6
2017-03,2017,3,Central,Technology,Corporate,3188.23,4,17.0,1693.81,53.13,3189.83,1.6,5.0,1496.01,3189.83,46.9,100.0,4
2017-03,2017,3,East,Furniture,Consumer,101.75,2,5.0,77.16,75.83,101.75,0.0,0.0,24.59,101.75,24.17,100.0,2
2017-03,2017,3,East,Furniture,Home Office,40.46,1,3.0,38.55,95.28,50.57,10.11,20.0,12.02,50.57,23.77,100.0,1
2017-03,2017,3,East,Office Supplies,Consumer,2061.75,11,61.0,2351.84,114.07,2350.81,289.07,14.29,-1.02,2350.81,-0.04,81.82,9
2017-03,2017,3,East,Office Supplies,Corporate,715.19,8,40.0,571.42,79.9,766.32,51.12,17.0,194.91,766.32,25.43,75.0,6
2017-03,2017,3,East,Office Supplies,Home Office,436.24,5,33.0,259.72,59.54,444.24,8.0,5.0,184.52,444.24,41.54,100.0,5
2017-03,2017,3,East,Technology,Consumer,14677.54,2,7.0,7781.39,53.02,14677.54,0.0,0.0,6896.15,14677.54,46.98,100.0,2
2017-03,2017,3,East,Technology,Corporate,26.0,1,2.0,14.3,55.0,26.0,0.0,0.0,11.7,26.0,45.0,100.0,1
2017-03,2017,3,East,Technology,Home Office,1030.98,5,19.0,1409.21,136.69,1396.79,365.81,24.0,-12.42,1396.79,-0.89,60.0,3
2017-03,2017,3,South,Furniture,Consumer,897.98,2,6.0,1318.13,146.79,1205.17,307.2,20.0,-112.96,1205.17,-9.37,50.0,1
2017-03,2017,3,South,Furniture,Corporate,490.0,2,10.0,371.39,75.79,490.0,0.0,0.0,118.61,490.0,24.21,100.0,2
2017-03,2017,3,South,Furniture,Home Office,123.84,2,6.0,127.71,103.12,150.77,26.93,15.0,23.06,150.77,15.29,50.0,1
2017-03,2017,3,South,Office Supplies,Consumer,940.05,9,51.0,618.39,65.78,1019.36,79.3,12.5,400.98,1019.36,39.34,88.89,8
2017-03,2017,3,South,Office Supplies,Corporate,2419.71,8,83.0,2244.92,92.78,2534.81,115.1,12.63,289.89,2534.81,11.44,87.5,7
2017-03,2017,3,South,Office Supplies,Home Office,115.33,3,15.0,100.55,87.18,128.29,12.95,12.0,27.74,128.29,21.62,100.0,3
2017-03,2017,3,South,Technology,Consumer,1148.45,3,19.0,1254.35,109.22,1279.95,131.5,4.0,25.6,1279.95,2.0,100.0,3
2017-03,2017,3,South,Technology,Corporate,2800.98,4,17.0,2670.21,95.33,3426.23,625.25,16.0,756.01,3426.23,22.07,100.0,4
2017-03,2017,3,South,Technology,Home Office,1667.65,3,15.0,1382.91,82.93,1929.51,261.86,14.0,546.6,1929.51,28.33,100.0,3
2017-03,2017,3,West,Furniture,Consumer,2045.78,7,30.0,2759.54,134.89,2715.63,669.85,19.11,-43.91,2715.63,-1.62,57.14,4
2017-03,2017,3,West,Furniture,Corporate,247.9,2,6.0,243.26,98.13,268.69,20.78,5.0,25.43,268.69,9.46,100.0,2
2017-03,2017,3,West,Furniture,Home Office,119.58,2,4.0,216.15,180.76,181.48,61.91,20.0,-34.67,181.48,-19.1,50.0,1
2017-03,2017,3,West,Office Supplies,Consumer,2774.87,11,80.0,1977.61,71.27,2887.42,112.56,10.0,909.8,2887.42,31.51,90.91,10
2017-03,2017,3,West,Office Supplies,Corporate,1150.77,8,39.0,1069.95,92.98,1236.15,85.38,19.17,166.21,1236.15,13.45,87.5,7
2017-03,2017,3,West,Office Supplies,Home Office,977.65,6,43.0,575.12,58.83,997.91,20.26,10.0,422.8,997.91,42.37,100.0,6
2017-03,2017,3,West,Technology,Consumer,2579.15,9,34.0,2097.52,81.33,2829.68,250.53,16.36,732.15,2829.68,25.87,88.89,8
2017-03,2017,3,West,Technology,Corporate,1573.26,4,19.0,1274.96,81.04,1612.62,39.36,4.0,337.66,1612.62,20.94,100.0,4
2017-03,2017,3,West,Technology,Home Office,857.53,3,22.0,1215.39,141.73,1196.42,338.89,15.0,-18.96,1196.42,-1.59,66.67,2
2017-04,2017,4,Central,Furniture,Consumer,319.06,3,18.0,415.35,130.18,424.11,105.05,30.0,8.76,424.11,2.07,33.33,1
2017-04,2017,4,Central,Furniture,Corporate,1165.8,3,16.0,1064.79,91.34,1281.88,116.07,8.75,217.09,1281.88,16.94,66.67,2
2017-04,2017,4,Central,Furniture,Home Office,676.42,1,8.0,1462.84,216.26,1112.55,436.13,36.67,-350.29,1112.55,-31.49,0.0,0
2017-04,2017,4,Central,Office Supplies,Consumer,1059.41,12,67.0,1157.84,109.29,1284.21,224.78,26.88,126.36,1284.21,9.84,83.33,10
2017-04,2017,4,Central,Office Supplies,Corporate,843.85,6,24.0,726.81,86.13,1052.11,208.27,26.67,325.31,1052.11,30.92,66.67,4
2017-04,2017,4,Central,Office Supplies,Home Office,954.28,7,41.0,1049.06,109.93,1143.52,189.25,21.82,94.48,1143.52,8.26,71.43,5
2017-04,2017,4,Central,Technology,Consumer,855.22,4,13.0,874.07,102.2,1030.18,174.97,15.0,156.12,1030.18,15.15,75.0,3
2017-04,2017,4,Central,Technology,Corporate,4265.72,3,10.0,5305.34,124.37,5501.54,1235.82,26.67,196.2,5501.54,3.57,33.33,1
2017-04,2017,4,Central,Technology,Home Office,567.81,2,6.0,772.56,136.06,740.36,172.55,30.0,-32.2,740.36,-4.35,0.0,0
2017-04,2017,4,East,Furniture,Consumer,208.21,3,14.0,173.36,83.26,225.36,17.16,13.33,52.0,225.36,23.07,100.0,3
2017-04,2017,4,East,Furniture,Corporate,1430.7,8,43.0,1989.29,139.04,1983.79,553.09,16.89,-5.49,1983.79,-0.28,62.5,5
2017-04,2017,4,East,Furniture,Home Office,769.87,4,18.0,1071.19,139.14,984.54,214.67,28.0,-86.66,984.54,-8.8,0.0,0
2017-04,2017,4,East,Office Supplies,Consumer,431.68,9,46.0,347.42,80.48,467.78,36.1,23.85,120.37,467.78,25.73,77.78,7
2017-04,2017,4,East,Office Supplies,Corporate,580.69,4,14.0,740.42,127.51,725.86,145.17,20.0,-14.56,725.86,-2.01,50.0,2
2017-04,2017,4,East,Office Supplies,Home Office,1240.59,12,63.0,1066.6,85.98,1284.46,43.87,13.16,217.87,1284.46,16.96,83.33,10
2017-04,2017,4,East,Technology,Consumer,549.57,2,13.0,602.8,109.69,659.97,110.4,10.0,57.17,659.97,8.66,100.0,2
2017-04,2017,4,East,Technology,Corporate,71.88,2,5.0,66.71,92.81,72.36,0.48,10.0,5.64,72.36,7.8,100.0,2
2017-04,2017,4,East,Technology,Home Office,136.32,2,3.0,91.48,67.11,145.4,9.08,10.0,53.92,145.4,37.08,100.0,2
2017-04,2017,4,South,Furniture,Consumer,1492.67,5,23.0,1348.64,90.35,1610.65,117.98,14.0,262.01,1610.65,16.27,80.0,4
2017-04,2017,4,South,Furniture,Corporate,480.46,4,19.0,569.43,118.52,570.26,89.8,10.0,0.83,570.26,0.15,75.0,3
2017-04,2017,4,South,Furniture,Home Office,411.8,1,2.0,341.79,83.0,411.8,0.0,0.0,70.01,411.8,17.0,100.0,1
2017-04,2017,4,South,Office Supplies,Consumer,1267.04,10,46.0,1167.45,92.14,1307.48,40.44,17.33,140.01,1307.48,10.71,90.0,9
2017-04,2017,4,South,Office Supplies,Corporate,2742.88,6,23.0,1492.19,54.4,2760.93,18.06,32.86,1268.74,2760.93,45.95,66.67,4
2017-04,2017,4,South,Office Supplies,Home Office,131.97,3,11.0,177.61,134.58,166.67,34.7,26.67,-10.93,166.67,-6.56,66.67,2
2017-04,2017,4,South,Technology,Consumer,307.07,1,4.0,335.86,109.38,383.84,76.77,20.0,47.98,383.84,12.5,100.0,1
2017-04,2017,4,South,Technology,Home Office,360.0,1,4.0,230.4,64.0,360.0,0.0,0.0,129.6,360.0,36.0,100.0,1
2017-04,2017,4,West,Furniture,Consumer,410.01,5,14.0,426.8,104.1,461.01,51.0,8.0,34.2,461.01,7.42,80.0,4
2017-04,2017,4,West,Office Supplies,Consumer,629.18,8,62.0,470.42,74.77,693.95,64.76,6.67,223.54,693.95,32.21,100.0,8
2017-04,2017,4,West,Office Supplies,Corporate,709.01,6,29.0,733.14,103.4,780.32,71.33,32.22,47.19,780.32,6.05,100.0,6
2017-04,2017,4,West,Office Supplies,Home Office,3367.68,6,42.0,2572.67,76.39,3404.89,37.21,22.73,832.23,3404.89,24.44,100.0,6
2017-04,2017,4,West,Technology,Consumer,486.38,3,17.0,414.2,85.16,486.38,0.0,0.0,72.19,486.38,14.84,100.0,3
2017-04,2017,4,West,Technology,Corporate,64.36,2,5.0,64.0,99.44,73.96,9.6,10.0,9.95,73.96,13.46,100.0,2
2017-04,2017,4,West,Technology,Home Office,1100.59,3,10.0,6265.75,569.31,2929.41,1828.83,22.5,-3336.35,2929.41,-113.89,66.67,2
2017-05,2017,5,Central,Furniture,Consumer,964.96,4,12.0,1202.13,124.58,1234.79,269.83,7.5,32.66,1234.79,2.64,75.0,3
2017-05,2017,5,Central,Furniture,Corporate,325.85,4,12.0,515.47,158.19,457.29,131.44,25.0,-58.18,457.29,-12.72,50.0,2
2017-05,2017,5,Central,Furniture,Home Office,711.65,3,11.0,857.81,120.54,820.1,108.45,20.0,-37.72,820.1,-4.6,66.67,2
2017-05,2017,5,Central,Office Supplies,Consumer,2622.29,14,103.0,2191.68,83.58,2916.13,293.85,16.9,724.48,2916.13,24.84,100.0,14
2017-05,2017,5,Central,Office Supplies,Corporate,770.22,11,54.0,572.43,74.32,821.6,51.38,36.67,249.17,821.6,30.33,72.73,8
2017-05,2017,5,Central,Office Supplies,Home Office,729.27,5,33.0,532.01,72.95,776.15,46.89,8.0,244.16,776.15,31.46,100.0,5
2017-05,2017,5,Central,Technology,Consumer,471.25,4,18.0,489.18,103.8,559.06,87.81,15.0,69.87,559.06,12.5,100.0,4
2017-05,2017,5,Central,Technology,Corporate,653.81,4,22.0,609.64,93.24,752.84,99.02,12.0,143.18,752.84,19.02,100.0,4
2017-05,2017,5,Central,Technology,Home Office,1014.51,3,6.0,821.56,80.98,1083.15,68.64,6.67,261.59,1083.15,24.15,100.0,3
2017-05,2017,5,East,Furniture,Consumer,198.58,4,11.0,575.05,289.58,366.32,167.74,40.5,-208.72,366.32,-56.98,25.0,1
2017-05,2017,5,East,Furniture,Corporate,1277.19,6,25.0,1743.71,136.53,1501.75,224.56,30.0,-241.96,1501.75,-16.11,50.0,3
2017-05,2017,5,East,Furniture,Home Office,331.77,2,6.0,596.79,179.88,472.02,140.25,25.0,-124.77,472.02,-26.43,0.0,0
2017-05,2017,5,East,Office Supplies,Consumer,988.46,8,50.0,1009.29,102.11,1126.02,137.57,18.33,116.74,1126.02,10.37,75.0,6
2017-05,2017,5,East,Office Supplies,Corporate,2168.47,7,44.0,1367.86,63.08,2182.34,13.87,3.64,814.5,2182.34,37.32,100.0,7
2017-05,2017,5,East,Office Supplies,Home Office,53.39,2,7.0,38.78,72.64,53.39,0.0,0.0,14.61,53.39,27.36,100.0,2
2017-05,2017,5,East,Technology,Consumer,1064.78,3,9.0,977.75,91.83,1190.22,125.43,6.67,212.47,1190.22,17.85,100.0,3
2017-05,2017,5,East,Technology,Corporate,1286.65,3,15.0,893.29,69.43,1286.65,0.0,0.0,393.37,1286.65,30.57,100.0,3
2017-05,2017,5,East,Technology,Home Office,282.61,3,9.0,259.6,91.86,321.04,38.43,10.0,61.43,321.04,19.14,100.0,3
2017-05,2017,5,South,Furniture,Consumer,326.41,3,12.0,290.53,89.01,340.81,14.4,7.5,50.29,340.81,14.76,66.67,2
2017-05,2017,5,South,Furniture,Corporate,1003.94,4,17.0,1429.07,142.35,1298.96,295.02,20.5,-130.1,1298.96,-10.02,25.0,1
2017-05,2017,5,South,Office Supplies,Consumer,827.89,8,46.0,558.88,67.51,829.51,1.62,5.38,270.62,829.51,32.62,87.5,7
2017-05,2017,5,South,Office Supplies,Corporate,1140.32,7,56.0,1264.43,110.88,1315.15,174.82,10.77,50.73,1315.15,3.86,85.71,6
2017-05,2017,5,South,Office Supplies,Home Office,821.88,4,28.0,577.28,70.24,825.21,3.34,8.0,247.93,825.21,30.04,100.0,4
2017-05,2017,5,South,Technology,Consumer,87.4,1,5.0,52.44,60.0,87.4,0.0,0.0,34.96,87.4,40.0,100.0,1
2017-05,2017,5,South,Technology,Corporate,89.97,1,3.0,71.08,79.0,89.97,0.0,0.0,18.89,89.97,21.0,100.0,1
2017-05,2017,5,South,Technology,Home Office,3129.91,3,18.0,2754.72,88.01,3883.65,753.74,13.33,1128.92,3883.65,29.07,100.0,3
2017-05,2017,5,West,Furniture,Consumer,5682.56,9,42.0,6822.36,120.06,6867.75,1185.19,14.58,45.38,6867.75,0.66,55.56,5
2017-05,2017,5,West,Furniture,Corporate,2700.29,4,24.0,2358.69,87.35,2916.35,216.06,11.43,557.66,2916.35,19.12,100.0,4
2017-05,2017,5,West,Furniture,Home Office,545.13,1,12.0,638.82,117.19,681.41,136.28,20.0,42.59,681.41,6.25,100.0,1
2017-05,2017,5,West,Office Supplies,Consumer,1402.87,18,80.0,1057.68,75.39,1449.38,46.52,15.22,391.68,1449.38,27.02,100.0,18
2017-05,2017,5,West,Office Supplies,Corporate,1306.24,6,40.0,1406.26,107.66,1432.96,126.73,24.55,26.7,1432.96,1.86,83.33,5
2017-05,2017,5,West,Office Supplies,Home Office,9.1,1,3.0,6.69,73.52,9.1,0.0,0.0,2.42,9.1,26.55,100.0,1
2017-05,2017,5,West,Technology,Consumer,3656.68,11,48.0,3186.87,87.15,4092.34,435.64,13.33,905.45,4092.34,22.13,90.91,10
2017-05,2017,5,West,Technology,Corporate,147.17,1,5.0,163.26,110.93,183.96,36.79,20.0,20.7,183.96,11.25,100.0,1
2017-05,2017,5,West,Technology,Home Office,36.32,1,1.0,25.42,69.99,36.32,0.0,0.0,10.9,36.32,30.0,100.0,1
2017-06,2017,6,Central,Furniture,Consumer,1245.55,4,13.0,1275.98,102.44,1359.27,113.71,8.75,83.29,1359.27,6.13,75.0,3
2017-06,2017,6,Central,Furniture,Corporate,882.82,2,14.0,757.4,85.79,937.53,54.71,6.67,180.13,937.53,19.21,50.0,1
2017-06,2017,6,Central,Furniture,Home Office,487.96,1,2.0,341.57,70.0,487.96,0.0,0.0,146.39,487.96,30.0,100.0,1
2017-06,2017,6,Central,Office Supplies,Consumer,1288.88,13,63.0,903.64,70.11,1365.76,76.88,10.0,462.11,1365.76,33.84,100.0,13
2017-06,2017,6,Central,Office Supplies,Corporate,650.78,11,63.0,997.97,153.35,842.03,191.25,28.75,-155.95,842.03,-18.52,90.91,10
2017-06,2017,6,Central,Office Supplies,Home Office,556.07,2,25.0,354.81,63.81,586.9,30.83,26.67,232.08,586.9,39.54,100.0,2
2017-06,2017,6,Central,Technology,Consumer,1886.37,5,35.0,2067.11,109.58,2424.87,538.5,20.0,357.76,2424.87,14.75,100.0,5
2017-06,2017,6,Central,Technology,Corporate,305.26,1,3.0,352.96,115.63,381.58,76.32,20.0,28.62,381.58,7.5,100.0,1
2017-06,2017,6,East,Furniture,Consumer,2534.42,6,26.0,3364.16,132.74,3274.14,739.72,24.17,-90.02,3274.14,-2.75,50.0,3
2017-06,2017,6,East,Furniture,Corporate,97.51,1,6.0,171.0,175.37,152.13,54.62,30.0,-18.87,152.13,-12.41,100.0,1
2017-06,2017,6,East,Furniture,Home Office,1838.76,4,16.0,2293.23,124.72,2292.52,453.75,33.0,-0.72,2292.52,-0.03,50.0,2
2017-06,2017,6,East,Office Supplies,Consumer,1599.7,15,73.0,1459.42,91.23,1906.09,306.41,13.18,446.69,1906.09,23.43,93.33,14
2017-06,2017,6,East,Office Supplies,Corporate,1727.08,7,40.0,1355.8,78.5,1794.75,67.68,16.0,438.94,1794.75,24.46,85.71,6
2017-06,2017,6,East,Office Supplies,Home Office,567.82,6,37.0,520.08,91.59,613.53,45.71,6.67,93.45,613.53,15.23,83.33,5
2017-06,2017,6,East,Technology,Consumer,821.42,6,24.0,655.8,79.84,853.72,32.3,6.67,197.92,853.72,23.18,100.0,6
2017-06,2017,6,East,Technology,Corporate,3231.3,4,34.0,3094.64,95.77,3727.28,495.98,8.0,632.64,3727.28,16.97,100.0,4
2017-06,2017,6,East,Technology,Home Office,4103.95,5,21.0,2304.09,56.14,4118.23,14.29,13.33,1814.14,4118.23,44.05,60.0,3
2017-06,2017,6,South,Furniture,Consumer,1187.7,3,11.0,950.09,79.99,1191.28,3.58,6.67,241.19,1191.28,20.25,100.0,3
2017-06,2017,6,South,Furniture,Corporate,717.54,3,19.0,946.44,131.9,960.37,242.83,17.5,13.92,960.37,1.45,100.0,3
2017-06,2017,6,South,Furniture,Home Office,452.94,1,3.0,385.0,85.0,452.94,0.0,0.0,67.94,452.94,15.0,100.0,1
2017-06,2017,6,South,Office Supplies,Consumer,882.64,12,52.0,1046.76,118.59,1019.83,137.22,26.92,-26.92,1019.83,-2.64,58.33,7
2017-06,2017,6,South,Office Supplies,Corporate,2194.09,4,21.0,2085.91,95.07,2466.4,272.31,10.0,380.49,2466.4,15.43,100.0,4
2017-06,2017,6,South,Office Supplies,Home Office,161.35,2,14.0,111.68,69.22,178.89,17.54,15.0,67.21,178.89,37.57,100.0,2
2017-06,2017,6,South,Technology,Consumer,641.93,2,9.0,560.94,87.38,737.92,95.99,6.67,176.98,737.92,23.98,100.0,2
2017-06,2017,6,South,Technology,Corporate,1385.31,2,14.0,1163.63,84.0,1409.78,24.47,10.0,246.14,1409.78,17.46,100.0,2
2017-06,2017,6,West,Furniture,Consumer,2759.28,8,35.0,3263.39,118.27,3406.49,647.21,19.27,143.12,3406.49,4.2,75.0,6
2017-06,2017,6,West,Furniture,Corporate,2197.95,4,12.0,1930.97,87.85,2362.15,164.21,20.0,431.18,2362.15,18.25,75.0,3
2017-06,2017,6,West,Furniture,Home Office,1623.8,6,19.0,2424.37,149.3,2131.81,508.01,25.0,-292.56,2131.81,-13.72,33.33,2
2017-06,2017,6,West,Office Supplies,Consumer,898.03,15,76.0,866.56,96.5,1002.04,104.01,23.81,135.47,1002.04,13.52,80.0,12
2017-06,2017,6,West,Office Supplies,Corporate,4091.04,7,50.0,3094.88,75.65,4266.59,175.53,13.33,1171.7,4266.59,27.46,85.71,6
2017-06,2017,6,West,Office Supplies,Home Office,756.12,9,52.0,735.55,97.28,869.25,113.13,13.33,133.71,869.25,15.38,77.78,7
2017-06,2017,6,West,Technology,Consumer,1353.69,7,29.0,1488.85,109.98,1731.71,378.02,22.86,242.87,1731.71,14.02,85.71,6
2017-06,2017,6,West,Technology,Corporate,356.08,4,13.0,294.88,82.81,394.46,38.39,8.0,99.59,394.46,25.25,100.0,4
2017-06,2017,6,West,Technology,Home Office,1025.24,2,7.0,1138.85,111.08,1281.54,256.31,20.0,142.7,1281.54,11.13,100.0,2
2017-07,2017,7,Central,Furniture,Consumer,1157.55,6,20.0,1092.27,94.36,1270.13,112.58,20.0,177.87,1270.13,14.0,83.33,5
2017-07,2017,7,Central,Furniture,Corporate,306.84,2,9.0,264.33,86.15,306.84,0.0,0.0,42.51,306.84,13.85,100.0,2
2017-07,2017,7,Central,Furniture,Home Office,54.92,2,7.0,35.55,64.73,54.92,0.0,0.0,19.37,54.92,35.27,100.0,2
2017-07,2017,7,Central,Office Supplies,Consumer,516.03,6,26.0,528.05,102.33,603.85,87.82,22.0,75.8,603.85,12.55,83.33,5
2017-07,2017,7,Central,Office Supplies,Corporate,1152.23,6,61.0,1019.37,88.47,1256.13,103.9,11.67,236.76,1256.13,18.85,100.0,6
2017-07,2017,7,Central,Office Supplies,Home Office,1260.9,4,34.0,853.37,67.68,1346.39,85.49,12.22,493.02,1346.39,36.62,100.0,4
2017-07,2017,7,Central,Technology,Consumer,1265.24,6,29.0,945.39,74.72,1274.44,9.2,6.67,329.04,1274.44,25.82,83.33,5
2017-07,2017,7,Central,Technology,Corporate,989.98,4,12.0,997.66,100.78,1253.79,263.81,15.0,256.13,1253.79,20.43,100.0,4
2017-07,2017,7,Central,Technology,Home Office,829.41,4,15.0,754.79,91.0,921.92,92.51,15.0,167.12,921.92,18.13,75.0,3
2017-07,2017,7,East,Furniture,Consumer,1633.87,10,42.0,2890.24,176.9,2383.5,749.63,20.83,-506.73,2383.5,-21.26,40.0,4
2017-07,2017,7,East,Furniture,Corporate,422.69,2,12.0,997.72,236.04,694.38,271.69,40.0,-303.34,694.38,-43.68,50.0,1
2017-07,2017,7,East,Office Supplies,Consumer,572.95,12,58.0,514.43,89.79,657.24,84.3,14.12,142.8,657.24,21.73,91.67,11
2017-07,2017,7,East,Office Supplies,Corporate,480.42,5,35.0,395.36,82.29,511.84,31.4,31.0,116.47,511.84,22.75,100.0,5
2017-07,2017,7,East,Office Supplies,Home Office,66.23,3,7.0,40.06,60.49,69.59,3.37,13.33,29.53,69.59,42.43,100.0,3
2017-07,2017,7,East,Technology,Consumer,784.11,4,16.0,913.25,116.47,1031.46,247.35,15.0,118.21,1031.46,11.46,100.0,4
2017-07,2017,7,East,Technology,Corporate,1931.92,3,12.0,1164.61,60.28,1931.92,0.0,0.0,767.31,1931.92,39.72,100.0,3
2017-07,2017,7,East,Technology,Home Office,4054.32,2,15.0,3559.66,87.8,4630.96,576.64,12.0,1071.3,4630.96,23.13,100.0,2
2017-07,2017,7,South,Furniture,Consumer,953.72,9,32.0,983.22,103.09,1110.64,156.92,13.0,127.42,1110.64,11.47,88.89,8
2017-07,2017,7,South,Furniture,Corporate,1015.04,1,5.0,983.43,96.89,1194.16,179.12,15.0,210.74,1194.16,17.65,100.0,1
2017-07,2017,7,South,Furniture,Home Office,735.13,2,11.0,797.23,108.45,824.57,89.43,15.0,27.33,824.57,3.31,50.0,1
2017-07,2017,7,South,Office Supplies,Consumer,570.48,7,40.0,491.88,86.22,590.6,20.12,8.33,98.73,590.6,16.72,100.0,7
2017-07,2017,7,South,Office Supplies,Corporate,888.33,4,20.0,506.15,56.98,901.21,12.87,6.67,395.06,901.21,43.84,100.0,4
2017-07,2017,7,South,Office Supplies,Home Office,23.03,1,4.0,130.52,566.74,76.78,53.74,70.0,-53.74,76.78,-70.0,0.0,0
2017-07,2017,7,South,Technology,Consumer,1564.21,5,19.0,1818.09,116.23,1996.18,431.97,20.0,178.08,1996.18,8.92,80.0,4
2017-07,2017,7,West,Furniture,Consumer,2049.54,7,29.0,2035.38,99.31,2392.21,342.67,10.0,356.84,2392.21,14.92,85.71,6
2017-07,2017,7,West,Furniture,Corporate,1204.25,2,9.0,1006.75,83.6,1220.62,16.38,3.33,213.87,1220.62,17.52,100.0,2
2017-07,2017,7,West,Furniture,Home Office,274.99,2,7.0,402.3,146.3,361.05,86.06,20.0,-41.25,361.05,-11.43,50.0,1
2017-07,2017,7,West,Office Supplies,Consumer,2311.57,11,93.0,1563.14,67.62,2381.87,70.3,5.45,818.75,2381.87,34.37,100.0,11
